product_id,url
B00Y0NGBSS,https://amazon.com/Hanes-Big-Tall-FreshIQ-Socks-White/dp/B00Y0NGBSS/ref=sr_1_28?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-28#customerReviews
B0828LZ2MZ,https://amazon.com/ARRIS-Adjustable-Electric-Heating-Battery/dp/B0828LZ2MZ/ref=sr_1_32?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-32#customerReviews
B01K0ETB6E,https://amazon.com/Legendary-Whitetails-Flannels-Cedarwood-Plaid/dp/B01K0ETB6E/ref=sr_1_33?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-33
B07SY9DTXY,https://amazon.com/Under-Armour-Adult-Performance-Socks/dp/B07SY9DTXY/ref=sr_1_48?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-48#customerReviews
B00JQSZT3K,https://amazon.com/Calvin-Klein-Cotton-Stretch-Multipack/dp/B00JQSZT3K/ref=sr_1_13?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-13
B018DQI504,https://amazon.com/Thermajohn-Thermal-Underwear-Fleece-X-Large/dp/B018DQI504/ref=sr_1_38?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-38#customerReviews
B074XY7MTG,https://amazon.com/Hanes-5-Pack-Comfort-Crewneck-Undershirt/dp/B074XY7MTG/ref=sr_1_43?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-43#customerReviews
B0757RXZJH,https://amazon.com/Dickies-Multi-Pack-Dri-Tech-Moisture-Control/dp/B0757RXZJH/ref=sr_1_7?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-7#customerReviews
B078GL8MD6,https://amazon.com/Champion-Graphic-Powerblend-Fleece-Script/dp/B078GL8MD6/ref=sr_1_29?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-29
B07DKSY26D,https://amazon.com/Comfy-Sweatshirt-Comfortable-Originally-Featured/dp/B07DKSY26D/ref=sr_1_1?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-1
B01H50RF4Q,https://amazon.com/ororo-Lightweight-Heated-Battery-Large/dp/B01H50RF4Q/ref=sr_1_3?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-3
B008YA0Z44,https://amazon.com/adidas-Mens-Athletic-Black-Aluminum/dp/B008YA0Z44/ref=sr_1_18?dchild=1&qid=1606568663&s=fashion-mens-intl-ship&sr=1-18
